(NH4)2SO4,Triton X-100,Glycine,CSL-P,NaCl,K2HPO4,Tryptone,YE,Methionine,Cysteine,NH4OAc,Glycerol,Na2S2O3,ZnSO4·7H2O,MgSO4·7H2O,FAC,pred_titer_0,pred_titer_1,pred_titer_2,pred_titer_3,pred_titer_4,regressors_std,mean_vote,UCB
8.0,30.0,38.0,45.0,25.0,21.0,142.0,154.0,68.0,23.0,19.0,42.0,35.0,24.0,38.0,41.0,95.172134,65.724525,88.599014,94.1011,100.33905,13.549654,88.78716,102.336815
30.0,18.0,85.0,23.0,28.0,40.0,142.0,100.0,159.0,23.0,0.0,71.0,14.0,18.0,30.0,51.0,76.906136,50.665215,89.37165,92.7955,102.24485,19.9234,82.39667,102.32007
30.0,24.0,85.0,68.0,40.0,40.0,130.0,136.0,113.0,23.0,6.0,99.0,11.0,47.0,18.0,26.0,78.063324,92.26881,90.85528,98.953674,103.327736,9.616109,92.69376,102.309875
8.0,41.0,38.0,0.0,25.0,17.0,153.0,227.0,91.0,45.0,38.0,128.0,39.0,47.0,38.0,36.0,111.798164,74.453255,77.50655,79.263214,91.6189,15.359536,86.92802,102.28755
0.0,41.0,47.0,45.0,17.0,17.0,74.0,172.0,113.0,68.0,57.0,71.0,14.0,47.0,30.0,6.0,102.221985,86.839386,96.576546,98.340645,98.38166,5.766263,96.47204,102.238304
0.0,6.0,47.0,113.0,43.0,51.0,153.0,227.0,0.0,23.0,50.0,80.0,14.0,18.0,42.0,6.0,92.66779,82.354866,100.63693,99.507454,98.22752,7.5387697,94.67892,102.21769
8.0,30.0,57.0,181.0,21.0,51.0,62.0,154.0,45.0,45.0,19.0,118.0,25.0,24.0,38.0,31.0,109.913666,76.261086,69.40761,69.8202,95.94284,17.94215,84.26908,102.21123
30.0,24.0,66.0,91.0,40.0,21.0,51.0,227.0,45.0,91.0,0.0,118.0,14.0,0.0,14.0,36.0,68.07037,69.6508,72.54428,94.80955,111.05138,18.95065,83.22528,102.175934
8.0,35.0,28.0,23.0,25.0,36.0,153.0,82.0,181.0,23.0,50.0,52.0,11.0,47.0,26.0,36.0,95.38603,94.357216,76.2032,74.388695,104.693115,13.162477,89.00566,102.16814
53.0,24.0,76.0,23.0,40.0,43.0,96.0,136.0,23.0,23.0,6.0,118.0,18.0,41.0,14.0,31.0,87.007095,68.64083,88.686264,97.75113,102.95847,13.133799,89.00876,102.142555
15.0,18.0,85.0,159.0,25.0,47.0,51.0,100.0,181.0,79.0,0.0,90.0,18.0,47.0,22.0,31.0,73.467354,101.89504,73.68195,91.2969,100.57019,13.946232,88.18229,102.128525
68.0,41.0,28.0,204.0,51.0,36.0,153.0,245.0,45.0,79.0,25.0,42.0,21.0,18.0,42.0,16.0,42.295696,111.52655,70.71884,86.41341,73.49734,25.183056,76.890366,102.073425
68.0,47.0,76.0,68.0,36.0,51.0,96.0,136.0,45.0,68.0,0.0,71.0,18.0,12.0,22.0,6.0,94.468895,51.276436,78.53202,90.494675,99.3377,19.240679,82.821945,102.06262
60.0,12.0,76.0,91.0,43.0,17.0,108.0,118.0,0.0,34.0,6.0,71.0,18.0,53.0,38.0,46.0,63.818966,62.3142,84.458084,101.609634,101.585785,19.296345,82.75733,102.05368
53.0,12.0,57.0,159.0,36.0,32.0,108.0,209.0,136.0,102.0,0.0,128.0,25.0,6.0,22.0,16.0,79.67171,75.28867,77.02564,95.51954,109.319374,14.666439,87.36498,102.03142
68.0,41.0,85.0,204.0,17.0,43.0,51.0,209.0,113.0,57.0,0.0,80.0,35.0,35.0,38.0,11.0,103.313835,76.43257,81.67091,76.03886,103.00396,13.93307,88.092026,102.02509
45.0,12.0,85.0,136.0,51.0,17.0,108.0,154.0,113.0,23.0,6.0,128.0,11.0,53.0,14.0,36.0,65.23271,62.257874,87.12718,99.92704,101.79488,18.724045,83.26794,101.99198
0.0,30.0,66.0,23.0,21.0,28.0,74.0,209.0,45.0,34.0,31.0,99.0,32.0,12.0,26.0,41.0,103.50536,101.972595,79.34811,75.41904,84.6281,12.994285,88.97465,101.96893
45.0,41.0,9.0,91.0,36.0,43.0,142.0,245.0,136.0,34.0,13.0,42.0,32.0,41.0,34.0,11.0,49.586555,93.252846,89.48924,100.09843,78.140114,19.84776,82.113434,101.9612
53.0,30.0,85.0,159.0,17.0,21.0,62.0,245.0,0.0,91.0,0.0,80.0,35.0,53.0,22.0,51.0,88.52168,38.99742,75.71322,75.912384,106.5975,24.77744,77.148445,101.92589
53.0,30.0,85.0,68.0,36.0,47.0,119.0,100.0,68.0,45.0,6.0,109.0,25.0,53.0,9.0,51.0,76.868614,39.840954,80.226906,91.65347,102.43408,23.693796,78.2048,101.8986
30.0,12.0,66.0,113.0,21.0,28.0,62.0,82.0,23.0,0.0,6.0,42.0,11.0,41.0,9.0,36.0,54.516033,72.96529,86.25134,99.0027,100.382355,19.23621,82.62354,101.85976
8.0,35.0,76.0,204.0,28.0,51.0,96.0,118.0,91.0,11.0,50.0,90.0,11.0,24.0,38.0,51.0,110.33223,75.75794,70.54668,68.34589,94.33868,17.987198,83.86428,101.85148
0.0,53.0,76.0,113.0,51.0,21.0,153.0,227.0,23.0,79.0,25.0,109.0,21.0,35.0,30.0,31.0,106.95306,66.694565,89.9497,83.76742,89.548584,14.451199,87.38267,101.83386
53.0,30.0,66.0,23.0,47.0,40.0,153.0,209.0,45.0,57.0,0.0,42.0,32.0,53.0,34.0,21.0,100.947495,82.24914,85.94878,90.02196,103.47043,9.298469,92.52756,101.82603
68.0,35.0,57.0,136.0,17.0,36.0,85.0,154.0,45.0,91.0,6.0,99.0,25.0,24.0,9.0,36.0,97.7242,92.56371,82.869156,87.9032,105.00865,8.589223,93.21378,101.80301
8.0,6.0,19.0,0.0,28.0,28.0,153.0,82.0,113.0,102.0,38.0,99.0,32.0,53.0,22.0,16.0,63.870605,106.93519,71.87166,84.03735,95.414116,17.37591,84.42578,101.80169
8.0,18.0,0.0,45.0,43.0,28.0,74.0,118.0,0.0,45.0,25.0,118.0,25.0,0.0,5.0,6.0,100.05306,95.03371,76.23318,72.175224,99.066414,13.273886,88.512314,101.7862
8.0,12.0,9.0,181.0,17.0,36.0,74.0,172.0,159.0,102.0,31.0,128.0,42.0,0.0,5.0,26.0,64.361465,100.02247,76.34465,86.79376,101.87806,15.896167,85.88008,101.776245
15.0,30.0,85.0,204.0,51.0,51.0,119.0,190.0,68.0,68.0,6.0,118.0,32.0,18.0,34.0,11.0,77.230995,88.652435,91.1347,97.33387,104.15654,10.073048,91.701706,101.77475
60.0,24.0,85.0,113.0,21.0,40.0,85.0,118.0,23.0,11.0,6.0,128.0,35.0,47.0,34.0,11.0,82.2397,77.3735,95.785645,96.883255,102.88702,10.738191,91.03383,101.77202
0.0,24.0,47.0,0.0,51.0,47.0,51.0,190.0,68.0,57.0,19.0,71.0,21.0,30.0,5.0,11.0,105.5799,90.0196,97.79829,92.00384,90.052666,6.670475,95.090866,101.76134
23.0,30.0,38.0,45.0,40.0,47.0,130.0,154.0,91.0,79.0,0.0,52.0,35.0,18.0,14.0,6.0,79.57553,97.24891,83.86095,90.95518,105.3638,10.3204975,91.40086,101.72136
15.0,53.0,76.0,0.0,25.0,47.0,96.0,154.0,23.0,68.0,6.0,99.0,42.0,18.0,30.0,16.0,87.811554,98.46989,94.052605,96.33931,103.21838,5.6824555,95.97835,101.660805
0.0,0.0,85.0,113.0,28.0,47.0,108.0,172.0,159.0,45.0,13.0,52.0,32.0,24.0,18.0,31.0,94.23534,79.924324,78.384445,107.383766,89.37557,11.799011,89.860695,101.659706
38.0,18.0,38.0,68.0,36.0,43.0,119.0,82.0,113.0,45.0,0.0,52.0,28.0,0.0,18.0,31.0,61.229248,62.451736,79.29947,99.31065,104.714806,20.215588,81.401184,101.616776
23.0,0.0,85.0,159.0,25.0,47.0,153.0,190.0,45.0,34.0,0.0,128.0,14.0,18.0,5.0,41.0,95.37108,67.74847,80.38957,91.29071,103.52845,13.908439,87.66565,101.57409
15.0,18.0,76.0,0.0,40.0,21.0,130.0,154.0,91.0,57.0,6.0,118.0,35.0,0.0,26.0,21.0,73.71183,79.33527,87.206955,92.58152,108.23729,13.324471,88.21458,101.53905
8.0,53.0,28.0,91.0,25.0,21.0,62.0,154.0,159.0,45.0,38.0,109.0,28.0,41.0,18.0,16.0,80.63673,105.868904,70.00379,62.847294,97.61916,18.142105,83.39518,101.537285
0.0,0.0,57.0,91.0,25.0,17.0,153.0,118.0,45.0,57.0,57.0,109.0,21.0,53.0,30.0,41.0,99.83684,66.33058,91.10546,94.67498,90.955864,12.951105,88.58075,101.53185
53.0,12.0,0.0,136.0,28.0,32.0,108.0,245.0,23.0,11.0,13.0,71.0,39.0,12.0,42.0,36.0,63.831768,73.393036,99.34545,102.57228,85.64974,16.56658,84.95845,101.52503
53.0,6.0,57.0,136.0,51.0,47.0,96.0,100.0,136.0,68.0,6.0,61.0,21.0,41.0,22.0,6.0,63.210068,55.383312,85.14063,99.195145,100.993004,20.738806,80.78443,101.52324
23.0,47.0,0.0,113.0,47.0,17.0,85.0,209.0,136.0,68.0,31.0,42.0,35.0,47.0,18.0,26.0,37.914352,120.66319,49.422207,73.58854,67.07297,31.783566,69.732254,101.51582
38.0,47.0,66.0,181.0,17.0,40.0,119.0,227.0,136.0,68.0,0.0,128.0,32.0,47.0,26.0,6.0,85.27399,99.8045,83.95932,84.6426,104.69565,9.818163,91.67522,101.49338
68.0,6.0,19.0,136.0,47.0,32.0,130.0,100.0,136.0,79.0,6.0,52.0,11.0,0.0,34.0,51.0,90.46525,87.33726,83.14905,101.89329,101.83449,8.553524,92.93587,101.489395
60.0,30.0,66.0,0.0,47.0,25.0,51.0,82.0,91.0,91.0,0.0,99.0,35.0,30.0,34.0,11.0,64.52674,18.970993,76.73227,93.41624,96.77521,31.402372,70.08429,101.486664
0.0,12.0,57.0,159.0,36.0,36.0,96.0,209.0,113.0,34.0,57.0,99.0,25.0,6.0,30.0,21.0,95.53329,102.88558,82.165215,71.11366,93.32727,12.458468,89.005005,101.46347
30.0,24.0,85.0,136.0,25.0,25.0,130.0,227.0,159.0,68.0,6.0,118.0,35.0,0.0,26.0,41.0,51.695034,65.48862,77.02015,90.25367,110.18081,22.532755,78.92766,101.46041
8.0,47.0,28.0,91.0,21.0,17.0,51.0,82.0,136.0,68.0,31.0,118.0,25.0,47.0,22.0,21.0,94.1887,98.91422,67.60789,71.936066,98.48544,15.211228,86.22646,101.43769
68.0,35.0,66.0,159.0,28.0,51.0,74.0,136.0,45.0,57.0,6.0,52.0,18.0,35.0,38.0,21.0,72.45081,97.71779,72.440834,95.97074,99.298096,13.861634,87.57565,101.43729
23.0,18.0,19.0,91.0,21.0,25.0,108.0,154.0,204.0,68.0,0.0,52.0,21.0,18.0,22.0,46.0,99.06086,80.6476,72.75918,85.8522,104.07477,12.947465,88.47893,101.42639
8.0,18.0,9.0,45.0,47.0,17.0,62.0,172.0,23.0,11.0,31.0,71.0,39.0,30.0,18.0,36.0,90.84132,101.6123,83.054855,77.735344,100.88849,10.598987,90.82646,101.425446
30.0,18.0,66.0,113.0,21.0,28.0,130.0,118.0,23.0,0.0,6.0,71.0,42.0,30.0,18.0,46.0,49.096035,46.358063,83.56,94.6746,102.849365,26.10964,75.30761,101.41725
45.0,35.0,66.0,159.0,21.0,51.0,119.0,190.0,136.0,68.0,6.0,42.0,18.0,30.0,30.0,21.0,90.57995,99.837364,75.888405,89.18321,100.974434,10.111844,91.29268,101.404526
0.0,12.0,57.0,136.0,32.0,25.0,130.0,136.0,181.0,68.0,57.0,99.0,32.0,24.0,38.0,11.0,101.795135,52.65316,73.25962,78.25989,99.55053,20.294525,81.10367,101.39819
8.0,24.0,28.0,159.0,43.0,25.0,74.0,118.0,181.0,57.0,31.0,99.0,42.0,18.0,9.0,26.0,100.82038,91.33422,59.754425,60.790386,95.38818,19.777258,81.617516,101.394775
8.0,18.0,28.0,159.0,17.0,32.0,108.0,209.0,91.0,0.0,50.0,90.0,11.0,41.0,22.0,51.0,87.69996,99.28559,87.51407,99.571686,99.9654,6.5777273,94.80734,101.38507
0.0,18.0,85.0,91.0,47.0,21.0,62.0,100.0,45.0,102.0,44.0,99.0,25.0,0.0,34.0,16.0,88.069046,13.696326,76.321815,72.3267,95.06233,32.27228,69.09524,101.36752
68.0,0.0,57.0,0.0,32.0,21.0,142.0,190.0,204.0,68.0,0.0,128.0,28.0,35.0,30.0,11.0,85.738396,46.433064,75.34828,91.37049,102.00027,21.180464,80.1781,101.35857
60.0,6.0,57.0,204.0,21.0,43.0,74.0,136.0,23.0,45.0,0.0,80.0,14.0,30.0,18.0,31.0,57.464287,92.94327,68.57242,91.796684,102.174675,18.730368,82.59027,101.32064
0.0,53.0,57.0,45.0,36.0,47.0,142.0,172.0,159.0,68.0,38.0,128.0,25.0,41.0,5.0,21.0,90.64658,108.91214,85.79248,84.741554,84.84273,10.309792,90.9871,101.29689
8.0,18.0,47.0,91.0,51.0,43.0,108.0,245.0,204.0,34.0,31.0,71.0,39.0,24.0,42.0,36.0,107.94085,75.62822,87.10565,87.0233,90.356544,11.672942,89.61091,101.28385
60.0,18.0,66.0,113.0,21.0,40.0,51.0,190.0,23.0,45.0,0.0,71.0,28.0,6.0,42.0,31.0,95.326454,54.695522,71.23408,80.453575,105.23279,19.870317,81.38848,101.2588
68.0,24.0,66.0,0.0,36.0,36.0,62.0,190.0,204.0,45.0,0.0,128.0,35.0,24.0,42.0,51.0,77.60709,27.275923,78.96465,87.363686,98.26565,27.332003,73.8954,101.2274
8.0,24.0,9.0,136.0,32.0,43.0,108.0,100.0,136.0,11.0,50.0,61.0,35.0,47.0,26.0,41.0,83.291374,98.62582,85.26587,68.77136,102.67839,13.484959,87.72656,101.21152
23.0,35.0,85.0,68.0,40.0,47.0,85.0,154.0,0.0,23.0,6.0,52.0,11.0,24.0,26.0,26.0,75.01045,85.977745,92.75859,94.11791,104.1701,10.786516,90.40696,101.193474
15.0,6.0,85.0,159.0,21.0,51.0,153.0,209.0,113.0,91.0,6.0,109.0,18.0,24.0,30.0,11.0,69.75806,89.064316,67.64536,101.04133,99.109184,15.857873,85.323654,101.181526
45.0,6.0,76.0,45.0,17.0,51.0,62.0,190.0,136.0,0.0,6.0,42.0,11.0,12.0,18.0,11.0,93.1111,78.502754,93.07916,93.596344,103.295784,8.86306,92.31703,101.18009
0.0,6.0,76.0,136.0,21.0,40.0,74.0,190.0,91.0,57.0,38.0,42.0,42.0,47.0,5.0,41.0,102.4632,98.246864,80.80097,94.123825,84.98673,9.049026,92.12432,101.17335
30.0,12.0,66.0,181.0,21.0,17.0,142.0,136.0,0.0,0.0,0.0,109.0,28.0,18.0,34.0,11.0,44.617085,31.964767,84.3582,92.63366,99.99107,30.439837,70.71295,101.15279
60.0,0.0,85.0,204.0,51.0,43.0,51.0,118.0,91.0,45.0,0.0,80.0,21.0,6.0,5.0,51.0,54.827538,34.427155,84.227974,90.80417,102.07547,27.866514,73.27246,101.13898
0.0,6.0,66.0,91.0,36.0,28.0,142.0,227.0,68.0,23.0,13.0,52.0,42.0,41.0,22.0,6.0,48.838017,68.651436,81.479355,107.06995,89.85108,21.957315,79.17796,101.13528
8.0,41.0,85.0,181.0,17.0,47.0,153.0,136.0,45.0,45.0,38.0,42.0,42.0,30.0,18.0,51.0,43.583347,68.08468,92.886024,100.68596,86.16359,22.83263,78.280716,101.11334
0.0,41.0,57.0,45.0,36.0,51.0,153.0,190.0,45.0,11.0,25.0,128.0,18.0,35.0,9.0,26.0,84.07189,110.75339,82.198204,82.9923,84.09418,12.285781,88.822,101.10778
30.0,0.0,85.0,204.0,21.0,40.0,108.0,82.0,181.0,11.0,6.0,71.0,32.0,24.0,5.0,21.0,61.073013,48.08306,87.41396,94.391975,100.94295,22.718489,78.381,101.09949
15.0,47.0,19.0,68.0,47.0,25.0,119.0,190.0,91.0,68.0,13.0,52.0,18.0,53.0,42.0,51.0,73.03425,108.08252,82.8867,93.415085,77.77773,13.9877615,87.03926,101.02702
38.0,18.0,85.0,68.0,32.0,40.0,119.0,100.0,181.0,34.0,6.0,128.0,25.0,41.0,26.0,41.0,66.05918,83.24988,90.38551,94.94634,101.9439,13.693111,87.31696,101.01007
8.0,53.0,9.0,181.0,51.0,51.0,85.0,227.0,23.0,102.0,50.0,109.0,42.0,12.0,9.0,36.0,85.437584,94.990654,84.4051,71.69872,105.36715,12.59947,88.379845,100.97932
30.0,47.0,28.0,23.0,36.0,25.0,51.0,136.0,159.0,79.0,6.0,42.0,35.0,0.0,22.0,26.0,84.54796,91.0138,89.45334,94.9749,105.49832,7.874347,93.097664,100.97201
8.0,6.0,9.0,45.0,47.0,32.0,74.0,172.0,136.0,11.0,57.0,99.0,18.0,18.0,14.0,36.0,100.147736,88.25137,82.18594,72.104774,100.93581,12.235176,88.72512,100.9603
60.0,0.0,19.0,23.0,47.0,47.0,85.0,154.0,45.0,102.0,0.0,71.0,39.0,0.0,30.0,51.0,78.71925,66.10953,85.786224,92.63247,106.282974,15.033549,85.90609,100.93964
38.0,47.0,66.0,45.0,36.0,28.0,130.0,100.0,159.0,23.0,0.0,52.0,28.0,18.0,18.0,21.0,47.175243,56.10624,74.83329,101.531364,100.5085,24.902319,76.03093,100.93325
8.0,12.0,0.0,45.0,43.0,21.0,108.0,82.0,159.0,45.0,19.0,61.0,39.0,6.0,18.0,6.0,62.943268,101.98896,79.87354,72.432335,100.81115,17.318205,83.60985,100.928055
8.0,41.0,47.0,204.0,17.0,25.0,108.0,100.0,159.0,68.0,13.0,128.0,39.0,18.0,18.0,26.0,44.38916,71.302635,80.971794,104.066246,91.10748,22.549694,78.36746,100.91716
45.0,41.0,0.0,91.0,47.0,17.0,85.0,227.0,68.0,45.0,19.0,42.0,32.0,53.0,5.0,21.0,51.754974,114.45932,68.44364,82.0528,71.19858,23.298164,77.58186,100.88003
0.0,6.0,85.0,91.0,32.0,25.0,108.0,227.0,204.0,23.0,13.0,61.0,28.0,35.0,5.0,36.0,41.551834,72.15445,75.25324,106.79082,88.57308,24.002295,76.86469,100.86699
0.0,18.0,38.0,23.0,36.0,51.0,96.0,245.0,45.0,91.0,19.0,80.0,42.0,24.0,14.0,46.0,103.02373,99.33324,89.5046,88.48838,91.47997,6.4447355,94.36598,100.810715
68.0,47.0,66.0,204.0,17.0,47.0,119.0,227.0,136.0,57.0,6.0,80.0,32.0,35.0,5.0,11.0,96.299675,76.9073,81.48152,84.21668,105.79973,11.844193,88.94098,100.78517
0.0,30.0,57.0,136.0,47.0,17.0,130.0,136.0,113.0,23.0,38.0,109.0,28.0,35.0,26.0,16.0,102.785126,98.92087,83.71774,74.0889,85.84164,11.711604,89.070854,100.782455
45.0,0.0,38.0,45.0,25.0,43.0,119.0,136.0,91.0,68.0,0.0,52.0,42.0,6.0,26.0,21.0,67.56153,97.3698,71.99729,83.09004,104.40179,15.86027,84.884094,100.74436
0.0,35.0,66.0,0.0,43.0,40.0,51.0,136.0,91.0,57.0,19.0,42.0,11.0,41.0,18.0,26.0,94.69861,91.74143,104.10647,94.48787,86.62056,6.3615303,94.33098,100.692505
30.0,53.0,47.0,0.0,17.0,32.0,96.0,100.0,181.0,57.0,0.0,42.0,32.0,0.0,18.0,6.0,92.412315,78.3576,92.814674,85.2695,104.97295,9.911167,90.76541,100.676575
8.0,30.0,9.0,68.0,21.0,36.0,74.0,227.0,113.0,45.0,44.0,118.0,14.0,30.0,5.0,36.0,95.15231,89.0526,85.90212,74.00207,103.846275,11.0798645,89.59108,100.670944
30.0,47.0,66.0,91.0,28.0,51.0,62.0,227.0,68.0,79.0,0.0,99.0,35.0,12.0,26.0,31.0,91.01945,77.074,81.51679,90.86357,106.36908,11.2559395,89.368576,100.62451
8.0,18.0,28.0,68.0,36.0,47.0,51.0,118.0,23.0,0.0,19.0,109.0,35.0,0.0,5.0,16.0,83.94567,101.83527,85.68043,90.56409,100.119576,8.194677,92.429,100.62368
30.0,24.0,76.0,0.0,32.0,25.0,119.0,136.0,91.0,91.0,6.0,80.0,18.0,6.0,9.0,21.0,77.660095,67.33036,81.36786,96.907166,104.53642,15.0097065,85.56038,100.57008
30.0,12.0,85.0,45.0,36.0,43.0,130.0,136.0,91.0,11.0,0.0,128.0,25.0,35.0,26.0,26.0,64.63195,65.36422,94.39291,90.562225,101.75572,17.223429,83.34141,100.564835
23.0,53.0,76.0,91.0,17.0,25.0,142.0,245.0,23.0,45.0,6.0,99.0,14.0,12.0,38.0,26.0,75.54975,95.05067,79.74988,85.39139,105.823296,12.214438,88.313,100.52744
0.0,41.0,38.0,204.0,47.0,21.0,142.0,227.0,136.0,102.0,38.0,52.0,14.0,30.0,38.0,46.0,99.66247,95.5089,89.600494,89.04039,101.02194,5.5436335,94.96684,100.510475
60.0,35.0,85.0,204.0,17.0,17.0,130.0,227.0,45.0,91.0,6.0,99.0,11.0,24.0,9.0,21.0,68.42548,93.7026,74.817444,85.86509,105.57678,14.798578,85.677475,100.47605
8.0,24.0,9.0,45.0,43.0,47.0,51.0,245.0,159.0,23.0,50.0,52.0,11.0,53.0,5.0,36.0,85.5866,90.15886,100.15872,90.43617,101.368126,6.8813047,93.541695,100.423
0.0,47.0,57.0,181.0,17.0,28.0,96.0,209.0,136.0,45.0,25.0,109.0,18.0,35.0,22.0,51.0,70.657814,72.911736,100.76035,99.78841,86.60315,14.273518,86.14429,100.4178
8.0,24.0,9.0,181.0,21.0,47.0,96.0,136.0,204.0,79.0,57.0,42.0,14.0,41.0,22.0,6.0,73.42999,71.03069,95.34296,84.76122,105.11001,14.4575405,85.93498,100.392525
23.0,0.0,28.0,204.0,21.0,21.0,62.0,154.0,45.0,91.0,6.0,109.0,39.0,30.0,14.0,16.0,88.329285,95.26097,84.238884,90.46994,104.59121,7.803075,92.57806,100.381134
8.0,53.0,76.0,113.0,36.0,28.0,142.0,245.0,68.0,11.0,44.0,90.0,11.0,0.0,42.0,31.0,70.87444,14.485667,82.564804,82.71711,93.71684,31.457626,68.87178,100.32941
45.0,18.0,85.0,0.0,40.0,43.0,119.0,190.0,45.0,79.0,0.0,61.0,18.0,35.0,5.0,36.0,85.07721,26.135326,68.958374,84.27873,97.89547,27.857117,72.469025,100.32614
15.0,53.0,76.0,0.0,17.0,40.0,62.0,172.0,113.0,91.0,6.0,42.0,39.0,18.0,26.0,46.0,84.73163,59.091373,89.073814,91.16189,100.21341,15.469613,84.85442,100.324036
8.0,53.0,19.0,68.0,32.0,28.0,142.0,172.0,136.0,34.0,57.0,42.0,35.0,30.0,14.0,31.0,45.685383,74.90417,80.46313,89.21069,103.83553,21.503952,78.81978,100.32373
23.0,18.0,66.0,0.0,40.0,40.0,62.0,100.0,113.0,45.0,0.0,61.0,21.0,6.0,38.0,21.0,61.674416,53.500908,85.652794,89.696175,105.14808,21.17002,79.134476,100.3045
38.0,30.0,66.0,91.0,40.0,51.0,119.0,190.0,0.0,68.0,0.0,99.0,28.0,12.0,34.0,26.0,87.41461,58.970657,77.802765,95.2862,100.18567,16.32379,83.931984,100.255775
53.0,35.0,76.0,68.0,25.0,51.0,142.0,209.0,136.0,91.0,6.0,99.0,11.0,30.0,9.0,51.0,97.952095,87.49036,79.23301,82.03087,103.15797,10.272508,89.972855,100.24536
15.0,41.0,76.0,45.0,51.0,47.0,108.0,100.0,0.0,91.0,0.0,109.0,32.0,30.0,18.0,36.0,74.21503,94.08558,72.248405,89.20649,104.00031,13.461428,86.75116,100.212585
0.0,30.0,38.0,68.0,51.0,28.0,96.0,190.0,204.0,91.0,57.0,118.0,25.0,41.0,18.0,46.0,99.93844,40.90006,81.635345,76.54268,89.846924,22.433968,77.77269,100.20666
15.0,53.0,76.0,68.0,47.0,47.0,74.0,82.0,23.0,57.0,6.0,80.0,42.0,41.0,34.0,41.0,83.77678,79.0028,89.16248,96.452446,103.56054,9.812316,90.39101,100.20332
8.0,41.0,57.0,181.0,17.0,21.0,74.0,190.0,204.0,68.0,13.0,90.0,11.0,30.0,5.0,41.0,59.82543,74.05276,85.56381,105.91529,89.28879,17.236017,82.929214,100.16523
0.0,18.0,57.0,91.0,40.0,17.0,51.0,245.0,181.0,79.0,44.0,109.0,21.0,30.0,30.0,26.0,79.6107,5.340129,72.800896,82.0219,89.37992,34.330387,65.8307,100.16109
0.0,6.0,28.0,0.0,51.0,40.0,96.0,190.0,159.0,91.0,50.0,109.0,25.0,12.0,14.0,26.0,58.00154,82.15848,80.26939,84.98276,107.491684,17.578272,82.58077,100.15904
23.0,12.0,76.0,136.0,28.0,17.0,62.0,100.0,45.0,23.0,0.0,42.0,39.0,24.0,38.0,26.0,55.644608,46.534054,82.90631,97.34859,98.55229,23.950233,76.19717,100.1474
0.0,35.0,47.0,0.0,40.0,21.0,96.0,209.0,23.0,57.0,57.0,42.0,14.0,6.0,14.0,31.0,31.46984,27.00976,86.093475,95.39572,91.048004,33.939735,66.203354,100.14309
8.0,6.0,47.0,91.0,32.0,43.0,153.0,190.0,45.0,79.0,31.0,109.0,11.0,30.0,42.0,36.0,79.679054,106.494896,59.026657,87.3482,82.99966,17.004461,83.109695,100.11416
8.0,47.0,28.0,159.0,47.0,51.0,51.0,154.0,136.0,23.0,44.0,42.0,32.0,6.0,18.0,16.0,81.48224,86.82457,87.96869,86.771675,107.415565,10.005536,90.092545,100.09808
38.0,47.0,28.0,113.0,47.0,21.0,62.0,172.0,113.0,23.0,25.0,42.0,32.0,53.0,42.0,21.0,40.847404,105.41486,74.751144,88.42202,71.83704,23.84225,76.25449,100.09674
38.0,12.0,76.0,23.0,36.0,51.0,51.0,154.0,68.0,68.0,6.0,61.0,42.0,6.0,26.0,11.0,57.63684,65.48571,89.84065,90.28109,102.79482,18.878721,81.207825,100.08655
53.0,12.0,76.0,45.0,47.0,36.0,153.0,209.0,23.0,23.0,6.0,90.0,35.0,47.0,26.0,31.0,93.42618,74.42228,88.08534,88.64352,103.393425,10.469841,89.59415,100.06399
53.0,0.0,76.0,181.0,47.0,17.0,130.0,118.0,91.0,23.0,0.0,109.0,28.0,18.0,5.0,46.0,44.74427,13.925402,70.971306,94.60255,98.402885,35.51592,64.52928,100.0452
8.0,0.0,76.0,204.0,17.0,43.0,62.0,154.0,0.0,11.0,25.0,42.0,14.0,6.0,42.0,21.0,90.83381,100.2506,91.97446,100.00617,95.13383,4.390701,95.63977,100.03047
45.0,24.0,76.0,136.0,43.0,32.0,62.0,190.0,68.0,79.0,6.0,61.0,11.0,35.0,18.0,11.0,83.71738,48.151176,75.2958,92.95467,99.740166,20.048626,79.97185,100.02048
8.0,53.0,19.0,136.0,47.0,51.0,51.0,82.0,204.0,91.0,38.0,42.0,32.0,47.0,9.0,26.0,95.18884,92.47042,85.794365,86.787384,103.67922,7.2353625,92.78405,100.01941
23.0,18.0,85.0,113.0,43.0,47.0,74.0,172.0,0.0,34.0,0.0,71.0,21.0,41.0,14.0,31.0,85.117584,58.991188,83.49143,90.39313,102.551,15.905194,84.108864,100.01406
8.0,53.0,47.0,159.0,40.0,21.0,74.0,118.0,181.0,68.0,50.0,90.0,18.0,47.0,42.0,41.0,104.22402,52.47484,71.514984,84.61873,89.4724,19.534775,80.461,99.99577
8.0,12.0,47.0,204.0,32.0,51.0,130.0,118.0,45.0,0.0,25.0,61.0,42.0,47.0,30.0,16.0,84.913086,109.39663,69.71067,79.68981,82.465065,14.691106,85.235054,99.92616
38.0,35.0,85.0,0.0,51.0,25.0,130.0,172.0,113.0,79.0,6.0,128.0,18.0,47.0,26.0,36.0,77.86097,84.90373,92.95497,94.38237,102.42109,9.4111,90.50462,99.915726
